Date,Price,Open,High,Low,Vol.,Change %
3/8/2023,17600,"17,300.00",17600.00,"17,200.00",7.41M,1.15%
3/7/2023,17400,"17,400.00",17600.00,"17,350.00",6.17M,0.58%
3/6/2023,17300,"17,400.00",17700.00,"17,300.00",6.83M,0.87%
3/3/2023,17150,"17,500.00",17500.00,"17,150.00",4.74M,-1.44%
3/2/2023,17400,"17,650.00",17700.00,"17,350.00",3.84M,-1.42%
3/1/2023,17650,"17,150.00",17650.00,"17,000.00",6.32M,2.32%
2/28/2023,17250,"17,350.00",17650.00,"17,150.00",6.16M,0.00%
2/27/2023,17250,"17,450.00",17500.00,"17,250.00",8.05M,-2.54%
2/24/2023,17700,"18,150.00",18250.00,"17,700.00",10.07M,-2.48%
2/23/2023,18150,"18,000.00",18200.00,"17,700.00",16.33M,-0.55%
2/22/2023,18250,"18,400.00",18500.00,"18,250.00",9.88M,-1.88%
2/21/2023,18600,"19,000.00",19100.00,"18,600.00",6.95M,-1.59%
2/20/2023,18900,"18,100.00",18900.00,"18,100.00",8.60M,4.42%
2/17/2023,18100,"18,250.00",18400.00,"18,100.00",4.79M,-0.82%
2/16/2023,18250,"18,100.00",18350.00,"18,050.00",4.74M,1.39%
2/15/2023,18000,"17,750.00",18250.00,"17,750.00",6.52M,0.84%
2/14/2023,17850,"18,000.00",18150.00,"17,800.00",6.60M,-0.83%
2/13/2023,18000,"18,200.00",18200.00,"17,750.00",9.87M,-1.64%
2/10/2023,18300,"18,550.00",18600.00,"18,300.00",5.99M,-0.81%
2/9/2023,18450,"18,400.00",18700.00,"18,350.00",6.33M,0.27%
2/8/2023,18400,"18,500.00",18700.00,"18,250.00",5.59M,0.27%
2/7/2023,18350,"18,850.00",18850.00,"18,350.00",7.68M,-1.87%
2/6/2023,18700,"18,600.00",18900.00,"18,500.00",6.64M,0.54%
2/3/2023,18600,"18,950.00",19100.00,"18,600.00",10.02M,-1.85%
2/2/2023,18950,"19,100.00",19100.00,"18,550.00",12.21M,0.26%
2/1/2023,18900,"19,700.00",19950.00,"18,900.00",15.74M,-3.32%
1/31/2023,19550,"19,200.00",19550.00,"18,750.00",14.97M,1.56%
1/30/2023,19250,"19,800.00",19800.00,"19,250.00",12.66M,-2.28%
1/27/2023,19700,"19,900.00",20100.00,"19,650.00",9.20M,0.51%
1/19/2023,19600,"19,500.00",19750.00,"19,400.00",11.06M,0.26%
1/18/2023,19550,"19,500.00",19550.00,"19,200.00",9.91M,0.77%
1/17/2023,19400,"18,700.00",19400.00,"18,600.00",18.90M,4.86%
1/16/2023,18500,"18,300.00",18550.00,"18,200.00",6.25M,1.37%
1/13/2023,18250,"18,400.00",18550.00,"18,250.00",8.00M,0.00%
1/12/2023,18250,"18,300.00",18400.00,"18,150.00",7.33M,0.00%
1/11/2023,18250,"18,250.00",18450.00,"18,200.00",6.47M,0.27%
1/10/2023,18200,"18,200.00",18350.00,"18,100.00",6.40M,-0.27%
1/9/2023,18250,"18,500.00",18500.00,"18,200.00",5.95M,0.00%
1/6/2023,18250,"18,050.00",18750.00,"18,000.00",10.92M,0.27%
1/5/2023,18200,"18,000.00",18250.00,"17,800.00",7.75M,1.39%
1/4/2023,17950,"18,100.00",18250.00,"17,950.00",7.75M,-0.28%
1/3/2023,18000,"17,200.00",18000.00,"17,200.00",7.54M,5.26%
12/30/2022,17100,"17,550.00",17550.00,"17,100.00",4.13M,-1.72%
12/29/2022,17400,"17,300.00",17600.00,"17,300.00",4.18M,-0.29%
12/28/2022,17450,"17,300.00",17600.00,"17,050.00",4.61M,1.16%
12/27/2022,17250,"16,850.00",17300.00,"16,750.00",5.63M,2.68%
12/26/2022,16800,"17,700.00",17750.00,"16,800.00",9.43M,-5.35%
12/23/2022,17750,"17,950.00",17950.00,"17,600.00",4.51M,-1.39%
12/22/2022,18000,"17,900.00",18300.00,"17,700.00",7.71M,1.69%
12/21/2022,17700,"17,850.00",17900.00,"17,100.00",8.65M,0.57%
12/20/2022,17600,"18,300.00",18450.00,"17,400.00",18.20M,-4.09%
12/19/2022,18350,"18,800.00",19250.00,"18,350.00",14.38M,-2.39%
12/16/2022,18800,"18,700.00",19100.00,"18,700.00",11.67M,-0.79%
12/15/2022,18950,"18,000.00",19200.00,"18,000.00",24.16M,4.41%
12/14/2022,18150,"18,350.00",18400.00,"18,000.00",10.44M,0.83%
12/13/2022,18000,"17,750.00",18000.00,"17,500.00",7.97M,1.69%
12/12/2022,17700,"18,200.00",18400.00,"17,650.00",12.47M,-2.75%
12/9/2022,18200,"18,200.00",18300.00,"17,750.00",9.43M,0.55%
12/8/2022,18100,"17,700.00",18500.00,"17,550.00",13.82M,4.62%
12/7/2022,17300,"17,650.00",17900.00,"17,250.00",12.16M,-2.26%
12/6/2022,17700,"19,000.00",19050.00,"17,700.00",22.07M,-6.84%
12/5/2022,19000,"19,000.00",19300.00,"18,750.00",19.93M,1.06%
12/2/2022,18800,"17,800.00",18800.00,"17,550.00",16.33M,5.62%
12/1/2022,17800,"17,700.00",18400.00,"17,450.00",27.68M,2.30%
11/30/2022,17400,"17,300.00",17550.00,"16,950.00",13.19M,1.16%
11/29/2022,17200,"17,200.00",17450.00,"16,800.00",15.13M,0.00%
11/28/2022,17200,"16,450.00",17200.00,"16,400.00",15.45M,6.17%
11/25/2022,16200,"15,800.00",16200.00,"15,750.00",9.86M,3.18%
11/24/2022,15700,"15,650.00",15850.00,"15,400.00",6.35M,0.00%
11/23/2022,15700,"15,800.00",16100.00,"15,700.00",7.37M,-0.63%
11/22/2022,15800,"15,700.00",16450.00,"15,600.00",13.39M,0.64%
11/21/2022,15700,"15,900.00",16100.00,"15,600.00",10.73M,0.00%
11/18/2022,15700,"15,500.00",16200.00,"15,000.00",12.90M,0.00%
11/17/2022,15700,"15,350.00",15900.00,"15,100.00",14.82M,3.97%
11/16/2022,15100,"13,450.00",15100.00,"13,200.00",26.09M,6.71%
11/15/2022,14150,"15,000.00",15200.00,"14,150.00",23.48M,-6.91%
11/14/2022,15200,"15,950.00",15950.00,"15,100.00",12.03M,-5.00%
11/11/2022,16000,"16,250.00",16700.00,"15,950.00",11.97M,1.27%
11/10/2022,15800,"16,850.00",16900.00,"15,800.00",20.04M,-6.78%
11/9/2022,16950,"17,300.00",17550.00,"16,900.00",8.44M,-1.45%
11/8/2022,17200,"16,750.00",17450.00,"16,600.00",8.72M,1.47%
11/7/2022,16950,"17,600.00",17750.00,"16,950.00",11.58M,-5.31%
11/4/2022,17900,"17,350.00",17900.00,"16,500.00",24.98M,1.42%
11/3/2022,17650,"17,650.00",18000.00,"17,600.00",8.90M,-1.40%
11/2/2022,17900,"18,000.00",18200.00,"17,800.00",10.21M,-0.56%
11/1/2022,18000,"18,000.00",18400.00,"17,850.00",20.85M,1.69%
10/31/2022,17700,"17,700.00",17900.00,"17,000.00",12.20M,0.28%
10/28/2022,17650,"17,800.00",18150.00,"17,400.00",13.95M,0.86%
10/27/2022,17500,"16,500.00",17500.00,"16,500.00",13.10M,6.71%
10/26/2022,16400,"16,400.00",16800.00,"16,250.00",7.26M,0.00%
10/25/2022,16400,"15,750.00",16650.00,"15,500.00",16.04M,5.13%
10/24/2022,15600,"16,300.00",16450.00,"15,450.00",17.42M,-3.11%
10/21/2022,16100,"17,250.00",17250.00,"16,100.00",13.74M,-6.12%
10/20/2022,17150,"17,450.00",17500.00,"17,150.00",6.78M,-2.00%
10/19/2022,17500,"17,700.00",17800.00,"17,250.00",5.59M,-0.28%
10/18/2022,17550,"17,950.00",18200.00,"17,450.00",9.56M,0.29%
10/17/2022,17500,"17,700.00",17800.00,"17,100.00",9.75M,-1.69%
10/14/2022,17800,"17,900.00",18300.00,"17,600.00",12.14M,2.30%
10/13/2022,17400,"17,150.00",17550.00,"17,000.00",6.81M,1.46%
10/12/2022,17150,"16,150.00",17150.00,"16,150.00",12.29M,6.85%
10/11/2022,16050,"17,300.00",17300.00,"16,050.00",19.40M,-6.96%
10/10/2022,17250,"16,950.00",17400.00,"16,550.00",11.37M,1.77%
10/7/2022,16950,"17,550.00",17800.00,"16,850.00",41.17M,-6.35%
10/6/2022,18100,"19,150.00",19150.00,"18,050.00",7.52M,-5.73%
10/5/2022,19200,"19,100.00",19450.00,"19,050.00",5.03M,2.13%
10/4/2022,18800,"19,200.00",19200.00,"18,500.00",8.40M,0.53%
10/3/2022,18700,"19,900.00",19900.00,"18,600.00",9.07M,-6.50%
9/30/2022,20000,"19,700.00",20000.00,"19,300.00",7.53M,1.01%
9/29/2022,19800,"20,200.00",20250.00,"19,800.00",4.32M,-0.75%
9/28/2022,19950,"20,000.00",20250.00,"19,950.00",3.50M,-1.24%
9/27/2022,20200,"20,350.00",20350.00,"20,000.00",3.98M,0.50%
9/26/2022,20100,"20,600.00",20900.00,"19,900.00",10.19M,-4.29%
9/23/2022,21000,"21,200.00",21350.00,"21,000.00",3.72M,-1.18%
9/22/2022,21250,"21,000.00",21250.00,"20,850.00",5.33M,0.24%
9/21/2022,21200,"21,200.00",21200.00,"20,950.00",4.02M,-0.70%
9/20/2022,21350,"21,350.00",21350.00,"20,950.00",5.17M,1.67%
9/19/2022,21000,"21,700.00",21800.00,"21,000.00",8.31M,-3.67%
9/16/2022,21800,"22,250.00",22350.00,"21,750.00",7.02M,-1.58%
9/15/2022,22150,"22,450.00",22550.00,"22,050.00",3.59M,-1.12%
9/14/2022,22400,"22,050.00",22450.00,"22,000.00",6.83M,-0.67%
9/13/2022,22550,"22,650.00",22750.00,"22,500.00",5.16M,-0.22%
9/12/2022,22600,"23,000.00",23000.00,"22,600.00",3.01M,-0.44%
9/9/2022,22700,"22,950.00",22950.00,"22,250.00",8.65M,-0.44%
9/8/2022,22800,"23,100.00",23250.00,"22,750.00",7.96M,-0.87%
9/7/2022,23000,"23,700.00",23800.00,"23,000.00",17.41M,-2.75%
9/6/2022,23650,"23,600.00",23900.00,"23,550.00",6.89M,0.21%
9/5/2022,23600,"23,700.00",23900.00,"23,550.00",6.38M,-0.63%
8/31/2022,23750,"23,650.00",23950.00,"23,550.00",6.93M,0.42%
8/30/2022,23650,"23,550.00",23900.00,"23,450.00",9.24M,1.07%
8/29/2022,23400,"23,050.00",23500.00,"22,900.00",11.96M,-0.85%
8/26/2022,23600,"23,750.00",23900.00,"23,600.00",10.03M,-0.21%
8/25/2022,23650,"23,400.00",23650.00,"23,250.00",11.50M,1.50%
8/24/2022,23300,"23,250.00",23400.00,"23,150.00",7.26M,0.43%
8/23/2022,23200,"22,800.00",23250.00,"22,800.00",5.63M,0.43%
8/22/2022,23100,"23,300.00",23450.00,"23,000.00",10.64M,0.43%
8/19/2022,23000,"23,083.30",23083.30,"22,916.70",10.95M,-0.18%
8/18/2022,23041.7,"23,083.30",23208.30,"22,958.30",10.86M,-0.36%
8/17/2022,23125,"22,750.00",23208.30,"22,750.00",18.49M,1.84%
8/16/2022,22708.3,"22,750.00",22833.30,"22,625.00",8.45M,-0.37%
8/15/2022,22791.7,"22,750.00",23000.00,"22,708.30",9.73M,1.11%
8/12/2022,22541.7,"22,333.30",22583.30,"22,250.00",5.34M,0.93%
8/11/2022,22333.3,"22,875.00",22916.70,"22,291.70",13.48M,-1.47%
8/10/2022,22666.7,"22,833.30",22875.00,"22,583.30",7.64M,-0.55%
8/9/2022,22791.7,"22,833.30",23000.00,"22,666.70",12.72M,0.92%
8/8/2022,22583.3,"22,500.00",22666.70,"22,333.30",10.86M,0.56%
8/5/2022,22458.3,"22,416.70",22458.30,"22,125.00",8.99M,0.00%
8/4/2022,22458.3,"22,458.30",22666.70,"22,333.30",13.43M,0.19%
8/3/2022,22416.7,"22,166.70",22416.70,"21,833.30",11.87M,0.75%
8/2/2022,22250,"22,041.70",22375.00,"21,916.70",13.09M,0.75%
8/1/2022,22083.3,"21,416.70",22083.30,"21,375.00",14.40M,3.31%
7/29/2022,21375,"21,416.70",21458.30,"21,250.00",8.90M,0.39%
